student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,task_completed,final_test_passed,final_test_total,session_duration_s
11722,1,16,1,115.21,0.0,100.21,21,0.2096,20,1,1,19,0.0476,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,30.75,84.32,0,0.0,0.0,0.0,32.25,0.0,0.0,50.04,0.0,32.25,0.0,0.0,0.0,50.04,0.0,0.0,17.92,29,258,0,0,0,3,4,954.8
11722,2,16,0,140.93,25.73,8.84,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.84,8.84,0,0.0,23.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.0,44,233,0,0,0,3,4,954.8
11722,3,16,0,171.44,30.5,13.34,4,0.2999,2,2,2,0,0.5,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.66,9.66,0,0.0,10.37,10.37,0.0,2.97,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,10.37,0.0,0.0,17,244,0,0,0,3,4,954.8
11722,4,16,0,274.11,102.68,86.02,49,0.5696,35,14,14,21,0.2857,4,0,0,11.85,0,0,0.0,0.0,3,3,0,10.66,11.76,55.95,4,1.07,10.66,10.66,0.0,43.33,0.0,0.0,0.0,0.0,43.33,0.0,0.0,0.0,10.66,32.03,0.0,30,261,3,4,0,3,4,954.8
11722,5,16,0,305.93,31.82,15.12,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.38,0.0,0,0.0,30.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,0.0,0.0,11,494,3,4,0,3,4,954.8
11722,6,16,0,344.05,38.12,19.66,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.99,7.99,0,0.0,34.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66,0.0,0.0,34,239,3,4,0,3,4,954.8
11722,7,16,0,423.65,79.6,62.36,95,1.5234,78,15,15,63,0.1579,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,24.86,42.37,0,0.0,7.55,7.55,0.0,21.82,0.0,0.0,0.0,0.0,21.82,0.0,0.0,0.0,7.55,32.99,0.0,12,390,3,4,0,3,4,954.8
11722,8,16,0,466.86,43.2,25.57,17,0.6648,15,0,0,15,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.21,13.58,0,0.0,7.94,7.94,0.0,17.63,0.0,0.0,0.0,0.0,17.63,0.0,0.0,0.0,7.94,0.0,0.0,6,367,3,4,0,3,4,954.8
11722,9,16,0,493.41,26.55,7.32,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.32,7.32,0,0.0,22.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,0.0,0.0,17,432,3,4,0,3,4,954.8
11722,10,16,0,536.45,43.04,25.48,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,25.48,25.48,0,0.0,40.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.48,0.0,0.0,18,502,3,4,0,3,4,954.8
11722,11,16,0,567.2,30.75,11.99,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.99,11.99,0,0.0,26.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,0.0,0.0,3,378,3,4,0,3,4,954.8
11722,13,16,0,613.8,33.87,16.5,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.5,16.5,0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,11,498,3,4,0,3,4,954.8
11722,14,16,0,660.85,47.05,29.36,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,14.32,17.66,2,14.32,44.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.36,0.0,0.0,27,445,3,4,0,3,4,954.8
11722,15,16,0,708.01,47.16,29.0,20,0.6895,16,4,4,12,0.2,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.6,16.51,0,0.0,15.67,15.67,0.0,13.33,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,15.67,0.0,0.0,4,544,3,4,0,3,4,954.8
11722,16,16,0,824.8,116.8,99.12,24,0.2421,12,9,9,3,0.375,14,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,51.16,78.85,4,65.26,30.72,30.72,0.0,13.29,0.0,0.0,0.0,0.0,13.29,0.0,0.0,0.0,31.79,54.03,0.0,4,661,3,4,0,3,4,954.8
11723,1,1,1,203.57,0.0,188.57,42,0.2227,21,20,20,2,0.4762,27,1,1,5.41,1,0,49.31,49.31,0,0,0,0.0,18.44,124.36,13,51.97,0.0,0.0,0.0,61.69,0.0,75.36,33.05,0.0,28.64,33.05,0.0,75.36,0.0,29.59,21.93,32,568,4,4,1,4,4,939.49
11725,1,4,1,135.05,0.0,120.05,6,0.05,3,3,3,0,0.5,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,51.29,100.26,0,0.0,0.0,0.0,1.52,0.0,0.0,107.29,0.0,1.52,0.0,0.0,0.0,107.29,0.0,0.0,11.24,93,97,0,0,1,4,4,937.86
11726,1,3,1,176.3,0.0,161.3,23,0.1426,18,5,5,13,0.2174,2,1,1,22.69,1,0,17.15,17.15,1,1,0,3.55,43.03,123.65,0,0.0,0.0,0.0,24.97,7.95,0.0,90.06,0.0,24.97,7.95,0.0,0.0,90.06,0.0,3.57,34.76,30,147,3,4,0,3,4,1005.15
11726,2,3,0,224.72,48.42,31.9,1,0.0313,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.59,25.46,0,0.0,17.12,17.12,0.0,11.32,3.46,0.0,0.0,0.0,11.32,0.0,3.46,0.0,17.12,0.0,0.0,58,291,3,4,0,3,4,1005.15
11726,3,3,0,756.74,532.02,514.68,239,0.4644,187,47,47,140,0.1967,19,6,1,19.07,6,0,18.35,18.35,2,2,0,5.91,83.42,335.43,16,140.38,11.0,11.0,0.0,268.89,0.0,0.0,0.0,0.0,268.89,0.0,0.0,0.0,11.0,234.79,0.0,65,384,3,4,0,3,4,1005.15
11727,1,3,1,112.45,0.0,97.45,24,0.2463,23,1,1,22,0.0417,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,17.21,74.71,0,0.0,0.0,0.0,26.02,0.0,0.0,50.12,0.0,26.02,0.0,0.0,0.0,50.12,0.0,0.0,21.31,20,262,0,0,1,4,4,1001.18
11727,2,3,0,147.75,35.3,18.76,6,0.3199,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.59,9.8,0,0.0,9.43,9.43,0.0,6.09,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,12.67,0.0,0.0,16,254,0,0,1,4,4,1001.18
11727,3,3,0,273.71,125.96,108.94,49,0.4498,44,4,4,40,0.0816,1,0,0,0.0,0,0,0.0,0.0,1,1,0,4.51,20.4,66.72,6,14.85,46.87,46.87,0.0,16.25,22.51,0.0,0.0,0.0,16.25,0.0,22.51,0.0,47.28,22.9,0.0,29,260,2,4,1,4,4,1001.18
11728,1,9,1,48.17,0.0,33.17,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.66,8.06,0,0.0,0.0,0.0,0.0,0.0,0.0,33.17,0.0,0.0,0.0,0.0,0.0,33.17,0.0,0.0,0.0,395,106,0,0,1,4,4,991.87
11728,2,9,0,141.16,92.99,76.39,95,1.2436,91,3,3,88,0.0316,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.44,28.8,0,0.0,17.36,17.36,52.77,0.0,0.0,0.0,0.0,52.77,0.0,0.0,0.0,0.0,17.36,0.0,6.25,24,261,0,0,1,4,4,991.87
11728,3,9,0,230.49,89.33,72.53,38,0.5239,27,10,10,17,0.2632,3,3,1,28.73,2,0,18.09,18.09,0,0,0,0.0,10.07,36.75,8,20.72,6.29,6.29,0.0,23.38,0.0,0.0,0.0,0.0,23.38,0.0,0.0,0.0,6.29,42.87,0.0,14,329,0,0,1,4,4,991.87
11728,4,9,0,282.26,51.76,34.81,15,0.4309,9,5,5,4,0.3333,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,18.28,18.28,0,0.0,19.03,19.03,0.0,15.79,0.0,0.0,0.0,0.0,15.79,0.0,0.0,0.0,19.03,0.0,0.0,12,353,0,0,1,4,4,991.87
11728,5,9,0,319.19,36.94,19.54,19,0.9723,18,1,1,17,0.0526,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.91,13.91,0,0.0,14.59,14.59,0.0,4.95,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,14.59,0.0,0.0,14,362,0,0,1,4,4,991.87
11728,6,9,0,363.92,44.73,28.06,31,1.105,31,0,0,31,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.74,15.8,0,0.0,15.8,15.8,0.0,12.25,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,15.8,0.0,0.0,3,429,0,0,1,4,4,991.87
11728,7,9,0,441.04,77.12,56.98,34,0.5967,25,7,7,18,0.2059,5,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,11.56,33.09,4,6.08,18.98,18.98,0.0,16.55,0.0,0.0,0.0,0.0,16.55,0.0,0.0,0.0,20.05,20.38,0.0,50,371,2,4,1,4,4,991.87
11728,8,9,0,459.63,18.59,1.53,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.53,1.53,0,0.0,16.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,24,303,2,4,1,4,4,991.87
11728,9,9,0,599.33,139.7,122.67,122,0.9945,100,17,17,83,0.1393,8,3,1,14.77,2,0,12.35,12.35,1,1,0,6.48,14.75,65.62,2,13.17,15.4,15.4,0.0,67.29,0.0,0.0,0.0,0.0,67.29,0.0,0.0,0.0,15.4,39.98,0.0,27,342,3,4,1,4,4,991.87
11729,1,1,1,434.97,0.0,419.97,185,0.4405,139,46,46,93,0.2486,73,2,1,4.57,2,0,8.52,8.52,6,6,0,9.19,85.78,310.84,0,0.0,0.0,0.0,7.19,92.3,0.0,65.61,0.0,7.19,92.3,0.0,0.0,65.61,0.0,232.91,21.95,30,259,4,4,1,4,4,847.44
11731,1,4,1,146.63,0.0,131.63,19,0.1443,15,4,4,11,0.2105,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,31.15,110.76,0,0.0,0.0,0.0,15.53,0.0,0.0,86.67,0.0,15.53,0.0,0.0,0.0,86.67,0.0,0.0,29.43,18,207,0,0,1,4,4,969.92
11731,2,4,0,197.83,51.2,34.56,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,34.56,34.56,0,0.0,49.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.56,0.0,0.0,25,260,3,4,1,4,4,969.92
11731,3,4,0,233.27,35.44,18.9,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.1,12.1,0,0.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,23,260,3,4,1,4,4,969.92
11731,4,4,0,418.98,185.71,168.95,51,0.3019,44,6,6,38,0.1176,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,69.16,126.44,0,0.0,72.13,72.13,0.0,36.74,0.0,0.0,0.0,0.0,36.74,0.0,0.0,0.0,72.13,60.08,0.0,11,276,3,4,1,4,4,969.92
11732,1,3,1,201.48,0.0,186.48,95,0.5094,71,16,16,56,0.1684,7,3,1,11.93,3,0,3.01,3.57,3,2,0,4.01,39.7,101.33,0,0.0,0.0,0.0,14.12,55.16,0.0,91.57,5.29,14.12,49.87,5.29,0.0,91.57,0.0,20.05,5.57,13,310,3,4,1,4,4,941.67
11732,2,3,0,365.37,163.89,146.27,73,0.4991,45,21,21,24,0.2877,6,6,1,16.59,6,0,9.3,9.3,0,0,0,0.0,32.57,56.37,5,53.36,2.97,2.97,0.0,53.09,0.0,0.0,4.59,0.0,48.5,4.59,0.0,0.0,2.97,90.21,0.0,20,310,3,4,1,4,4,941.67
11732,3,3,0,426.92,61.56,44.09,5,0.1134,0,3,3,-3,0.6,2,2,1,10.64,2,0,5.5,5.5,0,0,0,0.0,4.92,12.79,1,0.0,17.75,17.75,0.0,6.03,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0.0,17.75,20.32,0.0,153,418,3,4,1,4,4,941.67
11734,1,9,1,332.16,0.0,317.16,80,0.2522,61,19,19,42,0.2375,2,0,0,0.03,0,0,0.0,0.0,1,1,0,78.94,67.81,272.49,0,0.0,0.0,0.0,29.1,17.96,2.56,94.64,0.0,29.1,17.96,0.0,2.56,94.64,0.0,69.87,103.03,49,192,3,4,1,4,4,967.37
11734,3,9,0,367.39,21.11,3.19,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.19,3.19,0,0.0,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,12,404,3,4,1,4,4,967.37
11734,4,9,0,430.18,62.79,42.46,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,42.46,42.46,0,0.0,57.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46,0.0,0.0,29,403,3,4,1,4,4,967.37
11734,5,9,0,471.59,41.41,22.93,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,22.93,22.93,0,0.0,37.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93,0.0,0.0,7,434,3,4,1,4,4,967.37
11734,6,9,0,493.81,22.21,3.61,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.61,3.61,0,0.0,18.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,14,537,3,4,1,4,4,967.37
11734,7,9,0,550.7,56.89,37.26,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,37.26,37.26,0,0.0,52.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.26,0.0,0.0,27,694,3,4,1,4,4,967.37
11734,8,9,0,803.77,253.07,234.12,215,0.9183,150,64,64,86,0.2977,8,8,1,27.67,7,0,8.0,8.0,0,0,0,0.0,21.36,106.2,0,0.0,22.03,22.03,0.0,106.62,0.0,0.0,0.0,0.0,106.62,0.0,0.0,0.0,22.03,105.47,0.0,199,485,3,4,1,4,4,967.37
11734,9,9,0,836.25,32.48,14.39,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.53,11.53,0,0.0,29.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.39,0.0,0.0,11,600,3,4,1,4,4,967.37
11735,1,6,1,128.99,0.0,113.99,18,0.1579,16,2,2,14,0.1111,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,33.09,84.86,0,0.0,0.0,0.0,19.32,0.0,0.0,66.21,0.0,19.32,0.0,0.0,0.0,66.21,0.0,0.0,28.46,91,331,0,0,1,4,4,958.34
11735,2,6,0,151.73,22.74,5.49,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.49,5.49,0,0.0,20.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.0,11,544,0,0,1,4,4,958.34
11735,3,6,0,270.7,118.96,100.0,36,0.36,33,3,3,30,0.0833,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,34.56,84.91,0,0.0,60.31,60.31,12.3,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,60.3,0.0,27.4,43,491,0,0,1,4,4,958.34
11735,4,6,0,319.07,48.38,30.92,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.21,19.21,0,0.0,45.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.92,0.0,0.0,12,706,0,0,1,4,4,958.34
11735,5,6,0,628.41,309.34,290.82,215,0.7393,168,43,43,125,0.2,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,78.58,170.53,0,0.0,98.14,98.14,149.91,0.0,0.0,0.0,0.0,149.91,0.0,0.0,0.0,0.0,99.6,0.0,41.31,201,449,0,0,1,4,4,958.34
11735,6,6,0,660.35,31.94,14.42,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.65,12.65,0,0.0,29.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42,0.0,0.0,201,401,0,0,1,4,4,958.34
11736,1,11,1,473.7,0.0,458.7,193,0.4208,150,41,41,109,0.2124,7,7,1,49.84,6,0,25.08,28.1,0,0,0,0.0,38.99,292.01,6,25.36,0.0,0.0,48.07,96.45,23.12,61.32,3.03,48.07,93.42,3.03,23.12,61.32,0.0,197.3,32.44,65,141,0,0,0,3,4,952.5
11736,2,11,0,491.03,17.33,0.69,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.69,0.69,0,0.0,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,11,303,0,0,0,3,4,952.5
11736,3,11,0,613.84,122.8,105.86,29,0.274,21,7,7,14,0.2414,15,0,0,2.74,0,0,0.0,0.0,3,3,0,10.01,12.54,51.19,0,0.0,8.28,8.28,0.0,33.5,33.62,0.0,0.0,0.0,33.5,0.0,33.62,0.0,8.28,30.45,0.0,53,256,3,4,0,3,4,952.5
11736,4,11,0,651.27,37.43,20.6,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,20.6,20.6,0,0.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59,0.0,0.0,17,247,3,4,0,3,4,952.5
11736,5,11,0,668.51,17.24,0.24,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.24,0.24,0,0.0,15.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,11,345,3,4,0,3,4,952.5
11736,6,11,0,694.41,25.91,8.64,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.89,4.89,0,0.0,23.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,0.0,0.0,11,544,3,4,0,3,4,952.5
11736,7,11,0,786.34,91.92,74.24,45,0.6061,38,5,5,33,0.1111,2,2,1,8.14,1,0,6.0,6.0,0,0,0,0.0,20.75,46.49,0,0.0,32.1,32.1,0.0,20.93,0.0,0.0,0.0,0.0,20.93,0.0,0.0,0.0,32.1,21.22,0.0,22,385,3,4,0,3,4,952.5
11736,9,11,0,835.27,36.06,19.04,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.04,19.04,0,0.0,34.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.04,0.0,0.0,4,534,3,4,0,3,4,952.5
11736,10,11,0,858.22,22.95,5.34,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.34,5.34,0,0.0,20.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,0.0,0.0,11,560,3,4,0,3,4,952.5
11737,1,5,1,115.13,0.0,100.13,1,0.01,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,39.08,79.6,0,0.0,0.0,0.0,11.51,0.0,7.5,81.12,0.0,11.51,0.0,0.0,7.5,81.12,0.0,0.0,0.0,73,186,0,0,1,4,4,1074.57
11737,2,5,0,541.51,426.39,409.96,308,0.7513,292,14,14,278,0.0455,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,84.75,271.76,0,0.0,37.06,37.06,239.0,0.0,16.78,0.0,0.0,239.0,0.0,0.0,16.78,0.0,37.06,0.0,117.11,104,338,0,0,1,4,4,1074.57
11737,3,5,0,629.74,88.22,69.84,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,57.49,67.05,2,3.64,84.84,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,1.82,0.0,68.03,0.0,0.0,57,362,0,0,1,4,4,1074.57
11737,4,5,0,663.1,33.36,16.37,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.04,4.04,0,0.0,31.37,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,14.3,0.0,2.08,0.0,0.0,113,279,0,0,1,4,4,1074.57
11737,5,5,0,717.71,54.62,38.01,2,0.0526,1,1,1,0,0.5,1,1,1,0.0,1,0,7.88,7.88,0,0,0,0.0,12.67,28.0,0,0.0,8.28,16.18,0.0,0.98,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,16.18,20.85,0.0,28,248,0,0,1,4,4,1074.57
11738,1,1,1,163.19,0.0,148.19,96,0.6478,81,15,15,66,0.1562,1,1,1,0.0,1,0,5.15,5.15,0,0,0,0.0,39.14,106.95,0,0.0,0.0,0.0,0.0,79.19,0.0,60.84,0.0,0.0,79.19,0.0,0.0,60.84,0.0,8.16,0.0,35,286,0,0,1,4,4,958.5
11739,1,9,1,141.22,0.0,126.22,43,0.3407,30,12,12,18,0.2791,3,3,1,3.76,0,0,3.75,0.0,0,0,0,0.0,15.98,91.8,0,0.0,0.0,0.0,26.05,7.52,0.0,52.17,7.52,26.05,0.0,7.52,0.0,52.17,0.0,3.81,36.67,24,398,0,0,1,4,4,942.33
11739,2,9,0,172.43,31.2,14.37,5,0.348,1,4,4,-3,0.8,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.05,11.05,0,0.0,11.42,11.42,0.0,2.94,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,11.43,0.0,0.0,35,270,3,4,1,4,4,942.33
11739,3,9,0,210.49,38.07,21.49,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.7,19.27,0,0.0,36.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.49,0.0,0.0,23,390,3,4,1,4,4,942.33
11739,4,9,0,290.14,79.65,62.29,95,1.5251,79,9,9,70,0.0947,2,2,1,11.88,2,0,3.98,3.98,0,0,0,0.0,5.97,17.77,0,0.0,4.61,4.61,0.0,50.94,0.0,0.0,2.37,0.0,48.57,2.37,0.0,0.0,4.61,6.74,0.0,28,321,3,4,1,4,4,942.33
11739,5,9,0,312.95,22.81,5.94,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.94,5.94,0,0.0,20.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.0,0.0,22,526,3,4,1,4,4,942.33
11739,7,9,0,367.2,39.85,21.59,14,0.6484,9,4,4,5,0.2857,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.64,14.21,0,0.0,10.91,10.91,0.0,9.55,0.0,0.0,0.0,0.0,9.55,0.0,0.0,0.0,12.04,0.0,0.0,22,370,3,4,1,4,4,942.33
11739,8,9,0,431.28,64.07,45.83,15,0.3273,15,0,0,15,0.0,5,5,1,0.35,0,0,0.34,0.0,0,0,0,0.0,12.76,36.49,0,0.0,15.02,15.02,0.0,8.2,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,15.02,22.62,0.0,28,411,3,4,1,4,4,942.33
11739,9,9,0,476.95,45.67,28.22,6,0.2126,0,4,4,-4,0.6667,13,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,17.79,17.79,0,0.0,17.97,17.97,0.0,4.98,0.0,0.0,0.0,0.0,4.98,0.0,0.0,0.0,18.41,4.83,0.0,9,208,4,4,1,4,4,942.33
11740,1,8,1,135.99,0.0,120.99,21,0.1736,15,4,4,11,0.1905,3,0,0,14.49,0,0,0.0,0.0,3,2,0,10.13,32.31,92.09,0,0.0,0.0,0.0,6.46,8.03,0.0,65.17,0.0,6.46,8.03,0.0,0.0,65.17,0.0,4.05,37.28,42,217,2,4,1,4,4,999.8
11740,2,8,0,187.32,51.34,34.57,8,0.2314,4,4,4,0,0.5,1,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,9.26,26.62,0,0.0,8.56,8.56,0.0,5.31,0.0,0.0,0.0,0.0,5.31,0.0,0.0,0.0,8.56,20.7,0.0,24,273,3,4,1,4,4,999.8
11740,3,8,0,226.91,39.59,22.15,10,0.4515,10,0,0,10,0.0,2,0,0,0.02,0,0,0.0,0.0,1,0,0,0.0,9.98,9.98,0,0.0,10.72,10.72,0.0,4.07,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,10.72,7.36,0.0,77,265,3,4,1,4,4,999.8
11740,4,8,0,243.94,17.03,0.44,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.44,0.44,0,0.0,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,11,495,3,4,1,4,4,999.8
11740,5,8,0,278.43,34.49,15.92,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,15.92,15.92,0,0.0,30.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.92,0.0,0.0,15,451,3,4,1,4,4,999.8
