student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,task_completed,final_test_passed,final_test_total,session_duration_s
11544,1,2,1,155.76,0.0,140.76,49,0.3481,42,7,7,35,0.1429,5,2,1,7.44,2,0,7.78,7.78,2,2,0,21.08,22.0,90.3,0,0.0,0.0,0.0,12.45,15.5,1.02,35.22,0.0,12.45,15.5,0.0,1.02,35.22,0.0,49.36,27.22,76,105,3,4,1,4,4,297.32
11545,1,7,1,79.3,0.0,64.3,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.93,45.5,0,0.0,0.0,0.0,0.0,0.0,0.0,64.3,0.0,0.0,0.0,0.0,0.0,64.3,0.0,0.0,0.0,257,274,0,0,1,4,4,703.91
11545,2,7,0,119.18,39.88,22.92,1,0.0436,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.39,19.39,0,0.0,21.43,21.43,1.49,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,21.43,0.0,0.0,25,201,0,0,1,4,4,703.91
11545,3,7,0,177.86,58.69,41.94,27,0.6438,27,0,0,27,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.14,14.68,0,0.0,11.39,11.39,18.85,0.0,0.0,0.0,0.0,18.85,0.0,0.0,0.0,0.0,11.39,0.0,11.7,26,185,0,0,1,4,4,703.91
11545,4,7,0,354.13,176.27,160.07,112,0.6997,92,20,20,72,0.1786,6,4,1,21.39,4,0,10.61,10.61,2,2,0,8.43,16.0,76.3,0,0.0,9.52,9.52,31.07,62.36,0.0,0.0,2.25,31.07,60.11,2.25,0.0,0.0,9.52,42.48,14.63,46,245,3,4,1,4,4,703.91
11545,5,7,0,382.95,28.81,11.98,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.98,11.98,0,0.0,26.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,0.0,0.0,18,284,3,4,1,4,4,703.91
11545,6,7,0,422.2,39.26,22.1,14,0.6334,1,13,13,-12,0.9286,5,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,10.14,10.14,0,0.0,10.9,10.9,0.0,4.4,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,10.9,6.8,0.0,21,289,3,4,1,4,4,703.91
11545,7,7,0,492.21,70.01,53.19,43,0.8084,31,12,12,19,0.2791,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,25.21,31.53,0,0.0,26.02,26.02,0.0,20.02,0.0,0.0,0.0,0.0,20.02,0.0,0.0,0.0,26.02,7.16,0.0,18,361,4,4,1,4,4,703.91
11546,1,1,1,269.26,0.0,254.26,69,0.2714,56,13,13,43,0.1884,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,30.5,160.73,0,0.0,0.0,0.0,48.93,0.0,53.87,86.05,0.0,48.93,0.0,0.0,53.87,86.05,0.0,0.0,65.41,150,355,0,0,1,4,4,382.75
11549,1,1,1,100.88,0.0,85.88,16,0.1863,15,0,0,15,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.38,63.78,0,0.0,0.0,0.0,10.77,0.0,0.0,50.78,0.0,10.77,0.0,0.0,0.0,50.78,0.0,0.0,24.33,50,167,3,4,1,4,4,390.21
11550,1,1,1,249.8,0.0,234.8,161,0.6857,128,33,33,95,0.205,20,0,0,4.22,0,0,0.0,0.0,3,3,0,6.05,33.2,143.69,2,7.28,0.0,0.0,67.62,58.55,0.0,46.54,0.0,67.62,58.55,0.0,0.0,46.54,0.0,50.14,11.95,38,286,4,4,1,4,4,452.24
11554,1,2,1,156.08,0.0,141.08,45,0.319,34,9,9,25,0.2,2,1,1,84.42,1,0,21.4,21.4,1,1,0,4.32,17.83,92.6,0,0.0,0.0,0.0,0.0,27.31,0.0,71.06,0.0,0.0,27.31,0.0,0.0,71.06,0.0,42.7,0.0,24,142,3,4,1,4,4,610.5
11554,2,2,0,275.19,119.11,103.05,58,0.5628,49,8,8,41,0.1379,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,12.75,62.98,0,0.0,39.8,39.8,0.0,29.07,11.16,0.0,0.0,0.0,29.07,0.0,11.16,0.0,33.95,28.87,0.0,83,330,3,4,1,4,4,610.5
11556,1,8,1,82.66,0.0,67.66,20,0.2956,19,1,1,18,0.05,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,20.33,43.86,0,0.0,0.0,0.0,4.85,0.0,0.0,50.17,0.0,4.85,0.0,0.0,0.0,50.17,0.0,0.0,12.64,40,272,0,0,1,4,4,576.01
11556,3,8,0,121.58,22.72,3.44,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,2.87,0.0,0,0.0,18.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,14,215,0,0,1,4,4,576.01
11556,4,8,0,146.45,24.88,7.75,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.75,7.75,0,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,26,254,0,0,1,4,4,576.01
11556,6,8,0,208.05,48.65,31.46,11,0.3496,11,0,0,11,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.71,5.71,0,0.0,6.03,6.03,4.16,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.0,6.03,0.0,21.28,21,306,0,0,1,4,4,576.01
11556,7,8,0,230.53,22.48,5.08,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.92,4.92,0,0.0,20.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,17,300,0,0,1,4,4,576.01
11556,8,8,0,302.64,72.11,55.07,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,40.31,40.31,0,0.0,70.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.07,0.0,0.0,13,316,0,0,1,4,4,576.01
11558,1,3,1,100.16,0.0,85.16,10,0.1174,1,5,5,-3,0.5,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.6,46.36,6,15.08,0.0,0.0,43.28,0.0,0.0,26.11,0.0,43.28,0.0,0.0,0.0,26.11,0.0,0.0,15.77,23,276,0,0,1,4,4,180.76
11559,1,2,1,105.45,0.0,90.45,24,0.2653,21,3,3,18,0.125,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,25.01,70.05,0,0.0,0.0,0.0,19.14,0.0,0.0,65.25,0.0,19.14,0.0,0.0,0.0,65.25,0.0,0.0,6.06,38,141,0,0,0,0,0,135.06
11562,1,10,1,135.11,0.0,120.11,89,0.741,67,22,22,45,0.2472,2,2,1,22.32,2,0,16.14,16.14,0,0,0,0.0,18.51,67.97,0,0.0,0.0,0.0,18.29,25.02,0.0,44.48,0.0,18.29,25.02,0.0,0.0,44.48,0.0,18.61,13.71,47,328,0,0,1,4,4,614.07
11562,2,10,0,166.08,30.97,13.69,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.81,11.81,0,0.0,28.69,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.87,0.0,12.82,0.0,0.0,53,543,0,0,1,4,4,614.07
11562,3,10,0,216.16,50.09,30.75,13,0.4228,12,1,1,11,0.0769,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,21.6,21.6,0,0.0,22.44,22.44,0.0,6.61,0.0,0.0,0.0,0.0,6.61,0.0,0.0,0.0,22.44,1.7,0.0,43,349,0,0,1,4,4,614.07
11562,4,10,0,246.76,30.6,12.76,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.67,11.67,0,0.0,27.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,0.0,0.0,42,402,0,0,1,4,4,614.07
11562,5,10,0,278.99,32.23,12.18,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.18,12.18,0,0.0,27.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18,0.0,0.0,14,427,0,0,1,4,4,614.07
11562,6,10,0,322.97,43.98,25.78,3,0.1164,0,3,3,-3,1.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,22.41,22.41,0,0.0,23.2,23.2,0.0,2.16,0.43,0.0,0.0,0.0,2.16,0.0,0.43,0.0,23.2,0.0,0.0,80,355,0,0,1,4,4,614.07
11562,7,10,0,354.88,31.91,13.54,2,0.1477,2,0,0,2,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.66,10.66,0,0.0,11.7,11.7,0.0,1.84,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,11.7,0.0,0.0,21,402,2,4,1,4,4,614.07
11562,8,10,0,439.18,84.29,65.31,72,1.1024,51,21,21,30,0.2917,3,0,0,4.73,0,0,0.0,0.0,2,2,0,7.9,8.73,22.15,0,0.0,9.24,9.24,0.0,35.230000000000004,6.08,0.0,2.89,0.0,32.34,2.89,6.08,0.0,9.24,14.75,0.0,18,405,3,4,1,4,4,614.07
11562,9,10,0,507.32,68.15,50.48,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,17.7,25.12,0,0.0,65.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.48,0.0,0.0,11,298,3,4,1,4,4,614.07
11562,10,10,0,530.45,23.13,4.92,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.92,4.92,0,0.0,19.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,27,307,3,4,1,4,4,614.07
11565,1,14,1,203.41,0.0,188.41,112,0.5945,70,41,41,29,0.3661,5,3,1,6.36,3,0,8.37,8.37,0,0,0,0.0,13.94,78.72,0,0.0,0.0,0.0,45.78,50.48,0.0,49.17,0.0,45.78,50.48,0.0,0.0,49.17,0.0,37.8,5.17,38,414,0,0,1,4,4,1021.88
11565,2,14,0,241.21,37.8,19.78,4,0.2023,1,2,2,-1,0.5,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.38,12.38,0,0.0,12.38,12.38,0.0,2.48,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,12.8,4.5,0.0,29,390,0,0,1,4,4,1021.88
11565,3,14,0,295.43,54.22,36.35,10,0.2751,10,0,0,10,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.89,19.18,0,0.0,18.05,18.05,0.0,9.52,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,18.05,8.78,0.0,17,506,0,0,1,4,4,1021.88
11565,4,14,0,377.46,82.03,64.27,31,0.4823,20,8,8,13,0.2581,2,2,1,11.53,1,0,5.37,5.37,0,0,0,0.0,8.77,30.64,0,0.0,10.63,10.63,0.0,33.26,0.0,0.0,0.0,0.0,33.26,0.0,0.0,0.0,10.63,20.38,0.0,2,341,0,4,1,4,4,1021.88
11565,5,14,0,447.79,70.34,53.08,26,0.4898,16,10,10,6,0.3846,1,1,1,0.0,1,0,21.53,21.53,0,0,0,0.0,13.83,31.27,2,9.51,13.94,13.94,0.0,17.59,0.0,0.0,0.0,0.0,17.59,0.0,0.0,0.0,13.94,21.55,0.0,29,302,0,4,1,4,4,1021.88
11565,6,14,0,489.81,42.02,25.41,13,0.5117,12,1,1,11,0.0769,1,0,0,0.0,0,0,0.0,0.0,1,1,0,3.57,9.46,18.6,0,0.0,6.54,6.54,0.0,15.29,0.0,0.0,0.0,0.0,15.29,0.0,0.0,0.0,6.54,3.58,0.0,9,271,2,4,1,4,4,1021.88
11565,7,14,0,521.58,31.77,15.09,2,0.1325,2,0,0,2,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.07,11.37,2,1.27,14.78,14.78,0.0,0.31,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,14.78,0.0,0.0,37,288,2,4,1,4,4,1021.88
11565,8,14,0,544.81,23.23,4.95,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.95,4.95,0,0.0,19.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,13,344,2,4,1,4,4,1021.88
11565,9,14,0,588.31,43.5,26.44,9,0.3404,5,4,4,1,0.4444,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.92,13.92,2,1.81,19.51,19.51,0.0,2.64,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,19.51,4.29,0.0,1,314,2,4,1,4,4,1021.88
11565,10,14,0,629.54,41.24,23.46,5,0.2131,4,1,1,3,0.2,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.69,13.56,0,0.0,12.74,12.74,0.0,10.72,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0,12.74,0.0,0.0,1,231,2,4,1,4,4,1021.88
11565,11,14,0,649.06,19.51,3.04,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.04,3.04,0,0.0,18.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,23,336,2,4,1,4,4,1021.88
11565,12,14,0,745.41,96.35,78.69,84,1.0675,56,27,27,29,0.3214,1,0,0,0.0,0,0,0.0,0.0,1,1,0,1.71,15.38,39.8,2,15.38,9.42,9.42,0.0,40.96,0.0,0.0,0.0,0.0,40.96,0.0,0.0,0.0,9.42,28.31,0.0,1,312,3,4,1,4,4,1021.88
11565,13,14,0,790.31,44.9,27.5,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.5,24.0,2,16.5,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,1,303,3,4,1,4,4,1021.88
11565,14,14,0,870.55,80.24,63.38,60,0.9466,36,24,24,12,0.4,5,0,0,0.01,0,0,0.0,0.0,1,1,0,4.11,20.18,37.23,4,8.58,30.17,30.17,0.0,26.03,0.0,0.0,0.0,0.0,26.03,0.0,0.0,0.0,30.17,7.18,0.0,1,383,3,4,1,4,4,1021.88
11566,1,6,1,173.37,0.0,158.37,161,1.0166,126,34,34,92,0.2112,2,0,0,35.43,0,0,0.0,0.0,2,2,0,2.56,13.25,67.66,2,13.25,0.0,0.0,32.96,42.89,5.54,30.18,5.14,32.96,37.75,5.14,5.54,30.18,0.0,8.85,37.95,41,235,2,4,1,4,4,526.37
11566,2,6,0,203.63,30.26,13.17,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.12,13.05,0,0.0,28.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,0.0,0.0,69,362,2,4,1,4,4,526.37
11566,3,6,0,222.52,18.89,1.67,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.67,1.67,0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,19,266,3,4,1,4,4,526.37
11566,4,6,0,317.32,94.8,77.76,93,1.196,84,9,9,75,0.0968,2,2,1,23.88,1,0,20.02,20.02,0,0,0,0.0,16.73,32.05,0,0.0,6.29,6.29,0.0,42.35,0.0,0.0,0.71,0.0,41.64,0.71,0.0,0.0,6.29,29.12,0.0,76,192,3,4,1,4,4,526.37
11566,5,6,0,399.71,82.39,65.41,59,0.902,45,13,13,32,0.2203,11,1,1,2.5,1,0,22.37,22.37,1,0,0,0.0,11.33,24.99,2,11.33,7.1,7.1,0.0,25.25,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,7.1,33.07,0.0,42,212,3,4,1,4,4,526.37
11567,1,5,1,244.29,0.0,229.29,166,0.724,141,25,25,116,0.1506,29,3,1,7.04,3,0,4.46,4.46,0,0,0,0.0,26.31,125.7,0,0.0,0.0,0.0,0.84,123.92999999999999,0.0,31.06,2.32,0.84,121.61,2.32,0.0,31.06,0.0,73.46,0.0,45,249,4,4,1,4,4,2521.98
11567,4,5,0,298.83,29.77,11.97,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.97,11.97,0,0.0,26.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,58,784,4,4,1,4,4,2521.98
11568,1,3,1,52.54,0.0,37.54,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,15.91,32.56,0,0.0,0.0,0.0,0.0,0.0,0.0,37.54,0.0,0.0,0.0,0.0,0.0,37.54,0.0,0.0,0.0,288,164,0,0,1,4,4,393.19
11568,2,3,0,71.17,18.62,1.69,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.69,1.69,0,0.0,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,6,200,0,0,1,4,4,393.19
11568,3,3,0,157.33,86.16,68.78,47,0.6833,40,7,7,33,0.1489,1,0,0,0.0,0,0,0.0,0.0,1,1,0,35.29,33.95,46.79,0,0.0,7.09,7.09,17.21,0.68,0.0,0.0,0.0,17.21,0.68,0.0,0.0,0.0,7.09,2.01,41.79,39,357,2,4,1,4,4,393.19
11571,1,1,1,57.35,0.0,42.35,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.9,29.03,0,0.0,0.0,0.0,0.0,0.0,0.0,42.35,0.0,0.0,0.0,0.0,0.0,42.35,0.0,0.0,0.0,394,331,0,0,1,4,4,480.01
11573,1,2,1,83.61,0.0,68.61,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,14.68,45.6,1,0.0,0.0,0.0,0.0,0.0,0.0,68.61,0.0,0.0,0.0,0.0,0.0,68.61,0.0,0.0,0.0,26,246,0,0,1,4,4,764.66
11575,1,4,1,386.99,0.0,371.99,291,0.7823,236,50,50,187,0.1718,4,2,1,27.79,2,0,35.92,35.92,2,2,0,3.2,37.76,218.31,18,122.37,0.0,0.0,97.8,23.01,4.94,39.91,0.0,97.8,23.01,0.0,4.94,39.91,0.0,43.47,162.87,84,182,3,4,1,4,4,548.43
11575,2,4,0,413.9,26.91,8.12,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.12,8.12,0,0.0,23.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,0.0,0.0,15,239,3,4,1,4,4,548.43
11575,3,4,0,436.39,22.49,4.9,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.9,4.9,0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,35,153,3,4,1,4,4,548.43
11575,4,4,0,526.51,90.12,73.92,53,0.717,41,9,9,32,0.1698,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,33.93,51.27,4,39.22,47.83,47.83,0.0,17.99,0.0,0.0,0.0,0.0,17.99,0.0,0.0,0.0,48.23,7.71,0.0,15,306,3,4,1,4,4,548.43
11577,1,2,1,486.97,0.0,471.97,182,0.3856,141,33,33,109,0.1813,4,0,0,0.01,0,0,0.0,0.0,1,1,0,49.1,109.09,362.11,12,249.4,0.0,0.0,90.98,0.12,13.39,33.62,0.0,90.98,0.12,0.0,13.39,33.62,4.57,0.74,328.53,58,222,2,4,1,4,4,675.05
11577,2,2,0,530.23,43.26,26.81,0,0.0,0,0,0,0,0.0,4,0,0,0.01,0,0,0.0,0.0,1,0,0,0.0,2.24,0.0,0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.81,0.0,0.0,28,267,3,4,1,4,4,675.05
11586,1,3,1,384.35,0.0,369.35,123,0.333,89,23,23,66,0.187,11,1,1,1.31,1,0,4.61,4.61,2,0,0,0.0,31.22,291.72,12,119.54,0.0,0.0,120.25,10.170000000000002,0.0,42.35,5.69,120.25,4.48,5.69,0.0,42.35,0.0,0.0,196.58,33,234,3,4,1,4,4,894.57
11586,2,3,0,407.04,22.69,4.75,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.75,4.75,0,0.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,16,175,3,4,1,4,4,894.57
11586,3,3,0,475.74,68.69,52.45,46,0.877,36,10,10,26,0.2174,34,0,0,0.03,0,0,0.0,0.0,2,0,0,0.0,7.24,12.89,1,0.0,1.24,1.24,0.0,14.17,0.0,0.0,0.0,0.0,14.17,0.0,0.0,0.0,1.24,37.04,0.0,17,274,3,4,1,4,4,894.57
11587,1,6,1,99.83,0.0,84.83,17,0.2004,15,2,2,13,0.1176,1,1,1,0.0,1,0,31.61,31.61,0,0,0,0.0,24.17,61.17,0,0.0,0.0,0.0,0.0,7.19,0.0,70.93,0.0,0.0,7.19,0.0,0.0,70.93,0.0,6.71,0.0,25,182,3,4,1,4,4,613.94
11587,2,6,0,116.74,16.92,0.57,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.57,0.57,0,0.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,11,153,3,4,1,4,4,613.94
11587,4,6,0,220.94,89.76,72.43,56,0.7731,47,9,9,38,0.1607,5,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,21.63,37.48,2,21.63,39.88,39.88,0.0,27.88,0.0,0.0,0.0,0.0,27.88,0.0,0.0,0.0,39.88,4.68,0.0,11,269,3,4,1,4,4,613.94
11587,6,6,0,496.91,264.43,244.94,54,0.2205,4,45,45,-40,0.8333,10,0,0,0.07,0,0,0.0,0.0,2,0,0,0.0,150.94,226.24,6,188.9,13.52,13.52,0.0,17.73,0.0,0.0,2.34,0.0,15.39,2.34,0.0,0.0,66.96,160.25,0.0,17,322,3,4,1,4,4,613.94
11588,1,4,1,102.12,0.0,87.12,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,17.54,67.6,0,0.0,0.0,0.0,0.0,0.0,0.0,87.12,0.0,0.0,0.0,0.0,0.0,87.12,0.0,0.0,0.0,20,200,0,0,1,4,4,526.38
11588,2,4,0,172.82,70.7,54.08,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,54.08,54.08,0,0.0,69.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.08,0.0,0.0,15,242,0,0,1,4,4,526.38
11588,4,4,0,216.16,27.05,10.27,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.27,10.27,0,0.0,25.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,0.0,0.0,18,541,0,0,1,4,4,526.38
11589,1,2,1,227.12,0.0,212.12,56,0.264,35,21,21,14,0.375,5,4,1,7.76,4,0,5.25,5.25,1,0,0,0.0,98.7,145.68,6,18.24,0.0,0.0,26.89,12.870000000000001,0.0,20.96,2.88,26.89,9.99,2.88,0.0,20.96,0.0,24.76,126.63,84,216,3,4,1,4,4,1092.2
11590,1,7,1,181.74,0.0,166.74,59,0.3538,58,1,1,57,0.0169,2,1,1,12.48,1,0,7.86,7.86,1,1,0,6.47,35.39,121.96,0,0.0,0.0,0.0,37.02,43.21,0.0,58.09,0.0,37.02,43.21,0.0,0.0,58.09,0.0,6.48,21.94,33,179,2,4,1,4,4,1080.07
11590,2,7,0,324.05,142.3,125.39,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,47.97,80.12,5,49.82,140.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.39,0.0,0.0,16,143,2,4,1,4,4,1080.07
11590,4,7,0,529.35,191.8,174.84,92,0.5262,89,3,3,86,0.0326,6,1,1,1.6,1,0,6.67,6.67,1,0,0,0.0,27.65,120.7,10,50.07,44.7,44.7,0.0,41.17,4.73,0.0,0.0,0.0,41.17,0.0,4.73,0.0,44.7,84.25,0.0,44,301,3,4,1,4,4,1080.07
11590,5,7,0,645.45,116.1,98.67,41,0.4155,34,6,6,28,0.1463,2,2,1,26.68,1,0,25.73,25.73,0,0,0,0.0,27.23,74.14,0,0.0,11.06,11.06,0.0,17.1,3.79,0.0,0.0,0.0,17.1,0.0,3.79,0.0,11.94,65.84,0.0,85,218,3,4,1,4,4,1080.07
11590,6,7,0,687.63,42.18,25.64,4,0.156,1,3,3,-2,0.75,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,20.24,20.24,0,0.0,23.87,23.87,0.0,1.77,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,23.87,0.0,0.0,14,271,3,4,1,4,4,1080.07
11590,7,7,0,708.62,20.99,0.34,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.34,0.34,0,0.0,15.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,37,269,3,4,1,4,4,1080.07
11591,1,6,1,58.89,0.0,43.89,0,0.0,0,0,0,0,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,8.37,26.86,0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,0.0,0.0,0.0,0.0,0.0,43.89,0.0,0.0,0.0,478,221,0,0,1,4,4,334.68
11591,3,6,0,126.43,59.07,40.44,12,0.2968,11,1,1,10,0.0833,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.67,24.9,0,0.0,16.49,16.49,0.0,8.39,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,16.49,15.55,0.0,65,493,0,0,1,4,4,334.68
